일시,시도,시·군·구,화재유형,발화열원대분류,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,인명피해(명)소계,사망,부상,재산피해소계,장소대분류,장소중분류,장소소분류
2022-04-14 16:44,대전광역시,중구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 케이스",0,0,0,366,교육시설,학교,중학교
2022-04-14 16:45,경기도,고양시일산서구,"건축,구조물",미상,미상,미상,미상,합성수지,발포폴리스티렌,2,0,2,1839553,산업시설,공장시설,그 밖의 공업
2022-04-14 16:53,부산광역시,사상구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,2188,산업시설,공장시설,금속기계 및 기구공업
2022-04-14 16:58,울산광역시,울주군,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",화학적 요인,자연발화,"종이,목재,건초등",톱밥,0,0,0,2340,산업시설,공장시설,제재 및 목공업
2022-04-14 17:09,인천광역시,미추홀구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,재활용,0,0,0,230,주거,단독주택,다가구주택
2022-04-14 17:11,인천광역시,서구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,1555,집합시설,운동시설,"체육도장(태권도, 검도 등)"
2022-04-14 18:06,경기도,용인시처인구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,9058,산업시설,동식물시설,돈사
2022-04-14 18:15,서울특별시,송파구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자","콘센트, 스위치류",0,0,0,714,주거,공동주택,아파트
2022-04-14 18:23,강원특별자치도,춘천시,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,330,기타,야외,쓰레기
2022-04-14 18:59,충청남도,천안시서북구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,314,주거,공동주택,아파트
2022-04-14 19:54,대구광역시,달서구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,278,산업시설,공장시설,금속기계 및 기구공업
2022-04-14 20:03,서울특별시,송파구,"자동차,철도차량","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,2079,"자동차,철도차량",자동차,화물자동차
2022-04-14 20:15,서울특별시,노원구,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,음식물 조리중,식품,음식물,0,0,0,900,"판매,업무시설",판매시설,상점가
2022-04-14 20:28,부산광역시,해운대구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,0,기타,도로,기타도로
2022-04-14 20:50,경기도,평택시,기타(쓰레기 화재등),작동기기,기타(작동기기),기계적 요인,기타(기계적요인),기타,기타,0,0,0,1205,기타,야외,기타야외
2022-04-14 21:09,전라남도,고흥군,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,8298,주거,단독주택,단독주택
2022-04-14 21:22,강원특별자치도,삼척시,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",타이어,0,0,0,2475,"자동차,철도차량",자동차,화물자동차
2022-04-14 21:43,경상남도,고성군,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,"용접, 절단, 연마","종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,3617,산업시설,동식물시설,돈사
2022-04-14 21:48,전라남도,영암군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,0,기타,야외,쓰레기
2022-04-14 21:53,경기도,김포시,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,음식물 조리중,기타,기타,0,0,0,284,생활서비스,음식점,기타 음식점
2022-04-14 22:23,부산광역시,해운대구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,0,기타,도로,기타도로
2022-04-14 22:47,경상남도,의령군,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,3815,주거,기타주택,컨테이너(주거용)
2022-04-14 23:01,서울특별시,영등포구,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,미상,미상,0,0,0,8518,생활서비스,음식점,한식
2022-04-14 23:08,서울특별시,강서구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,73,기타,도로,기타도로
2022-04-14 23:12,전라남도,장흥군,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,753,주거,기타주택,기타 주택
2022-04-14 23:36,전라남도,강진군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,1680,주거,단독주택,단독주택
2022-04-15 00:17,서울특별시,강남구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,기타,기타,0,0,0,10053,생활서비스,음식점,중식
2022-04-15 00:25,경기도,시흥시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,접촉불량에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,300,"의료,복지시설",의료시설,의원
2022-04-15 00:45,전라남도,장흥군,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등",나무,0,0,0,1338,산업시설,창고시설,기타 창고
2022-04-15 01:11,충청남도,서산시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,43406,"판매,업무시설",판매시설,상점가
2022-04-15 01:41,전라남도,장성군,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",자연적인 요인,기타(자연적인요인),"침구,직물류","기타(침구,직물류)",0,0,0,1650,산업시설,공장시설,그 밖의 공업
2022-04-15 01:46,경기도,포천시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,215417,생활서비스,음식점,"커피숍,다방,카페"
2022-04-15 02:00,전라남도,나주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,251311,산업시설,동식물시설,기타 동식물시설
2022-04-15 02:22,울산광역시,남구,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,116,기타,야외,쓰레기
2022-04-15 03:24,서울특별시,영등포구,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,"종이,목재,건초등",종이,3,1,2,59232,생활서비스,음식점,한식
2022-04-15 03:29,서울특별시,강남구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의","침구,직물류",의류,0,0,0,123,"판매,업무시설",일반업무,오피스텔
2022-04-15 04:00,경상북도,김천시,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","콘센트, 스위치류",0,0,0,20,기타,야외,기타야외
2022-04-15 04:55,서울특별시,강남구,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,0,0,0,135,생활서비스,음식점,기타 음식점
2022-04-15 06:16,경기도,김포시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,3154,기타,야외,기타야외
2022-04-15 07:26,경기도,시흥시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","콘센트, 스위치류",0,0,0,3724,기타서비스,기타건축물,기타 건축물
2022-04-15 07:48,전라남도,해남군,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,"침구,직물류","이불(베개,시트)",0,0,0,9181,주거,단독주택,단독주택
2022-04-15 08:12,전라남도,곡성군,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,"불씨,불꽃,화원방치",쓰레기류,쓰레기,0,0,0,1621,"판매,업무시설",일반업무,기타 일반업무시설
2022-04-15 08:38,전라남도,광양시,"건축,구조물",작동기기,전기적 아크(단락),부주의,"기기(전기, 기계 등) 사용.설치부주의","종이,목재,건초등",종이,0,0,0,28,주거,단독주택,단독주택
2022-04-15 08:58,경기도,남양주시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,3181,기타,야외,야적장
2022-04-15 09:00,경기도,파주시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,1,0,1,5390,"자동차,철도차량",자동차,승용자동차
2022-04-15 09:19,전라남도,목포시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,0,0,0,3982,"자동차,철도차량",자동차,승용자동차
2022-04-15 09:24,광주광역시,동구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,기타(부주의),"침구,직물류","기타(침구,직물류)",0,0,0,1834,주거,공동주택,다세대주택
2022-04-15 09:31,서울특별시,서초구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",기타,기타,"종이,목재,건초등","목재, 합판",0,0,0,934,"판매,업무시설",일반업무,일반빌딩
2022-04-15 09:47,경상북도,청도군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"침구,직물류","이불(베개,시트)",0,0,0,13163,기타서비스,기타건축물,기타 건축물
2022-04-15 09:50,강원특별자치도,화천군,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자","기타(전기,전자)",0,0,0,3,기타,도로,전봇대
2022-04-15 09:52,경기도,포천시,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,0,0,0,1104,생활서비스,음식점,"치킨,족발"
2022-04-15 10:06,제주특별자치도,제주시,기타(쓰레기 화재등),작동기기,"불꽃, 스파크, 정전기",가스누출(폭발),가스누출(폭발),"침구,직물류",의류,1,0,1,0,기타,야외,기타야외
2022-04-15 10:11,경상남도,김해시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,0,주거,단독주택,다가구주택
2022-04-15 10:12,경상남도,함안군,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",기타,기타,0,0,0,2425,산업시설,공장시설,금속기계 및 기구공업
2022-04-15 10:50,전라남도,영암군,임야,"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,21450,임야,산불,국유림
2022-04-15 11:07,경기도,화성시,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",기타,기타,0,0,0,104,주거,단독주택,단독주택
2022-04-15 11:15,경상북도,경주시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,231,기타,야외,기타야외
2022-04-15 11:15,경기도,여주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,12240,산업시설,동식물시설,버섯재배사
2022-04-15 11:34,경기도,파주시,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,튀김유,0,0,0,2809,생활서비스,음식점,중식
2022-04-15 11:36,부산광역시,강서구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,자동제어 실패,기타,기타,1,0,1,5075,주거,단독주택,다가구주택
2022-04-15 11:55,서울특별시,성동구,기타(쓰레기 화재등),미상,미상,미상,미상,"종이,목재,건초등","풀, 나뭇잎",0,0,0,45,기타,야외,쓰레기
2022-04-15 12:28,경기도,시흥시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",식품,기타(식품),0,0,0,924,산업시설,공장시설,식료품공업
2022-04-15 12:33,경상남도,창원시 진해구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,튀김유,0,0,0,212,교육시설,학교,초등학교
2022-04-15 12:35,인천광역시,중구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,442,주거,단독주택,단독주택
2022-04-15 12:44,경기도,안산시단원구,기타(쓰레기 화재등),"담뱃불, 라이터불","기타(담뱃불,라이터불)",부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,101,기타,야외,쓰레기
2022-04-15 12:46,경상남도,고성군,"건축,구조물",미상,미상,전기적 요인,미확인단락,기타,기타,0,0,0,25078,산업시설,발전시설,태양광발전
2022-04-15 12:56,대구광역시,달서구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,6263,산업시설,공장시설,금속기계 및 기구공업
2022-04-15 12:58,인천광역시,서구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 기판",0,0,0,9995,주거,공동주택,다세대주택
