연번,사망,부상,인명피해(명)소계,재산피해소계,화재발생년월일,시도,시군구,읍면동,화재유형,발화열원,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,장소대분류,장소중분류,장소소분류
33530,0,0,0,961,2016-09-26 08:43,충청남도,천안시서북구,성거읍,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,기타(기계적요인),위험물등,기타 제4류 위험물,산업시설,공장시설,금속기계 및 기구공업
33531,0,0,0,218,2016-09-26 08:49,서울특별시,도봉구,창동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,주거,공동주택,아파트
33532,0,0,0,89,2016-09-26 09:03,경상남도,산청군,산청읍,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,합성수지,아크릴수지,주거,공동주택,다세대주택
33533,0,0,0,8,2016-09-26 09:07,서울특별시,양천구,신정동,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",방화,방화,기타,기타,기타,야외,기타야외
33534,0,0,0,33,2016-09-26 09:12,경기도,오산시,궐동,"자동차,철도차량",작동기기,전기적 아크(단락),교통사고,교통사고,"전기,전자",전선피복,"자동차,철도차량",자동차,승용자동차
33535,0,0,0,23703,2016-09-26 09:14,충청남도,당진시,신평면,"건축,구조물",미상(발화원인),미상,방화의심,방화의심,미상,미상,주거,공동주택,연립주택
33536,0,0,0,17588,2016-09-26 09:34,경기도,김포시,월곶면,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,스티로폼,산업시설,공장시설,그 밖의 공업
33537,0,0,0,1612,2016-09-26 09:39,경기도,광주시,곤지암읍,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전자기기 부속품,산업시설,공장시설,그 밖의 공업
33538,0,0,0,31,2016-09-26 09:46,서울특별시,양천구,신월동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,"판매,업무시설",일반업무,일반빌딩
33539,0,0,0,20,2016-09-26 09:47,경기도,안양시동안구,관양동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,다세대주택
33540,0,0,0,1925,2016-09-26 09:59,광주광역시,북구,용봉동,"자동차,철도차량","불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),합성수지,합성고무(타이어),"자동차,철도차량",자동차,특수자동차
33541,0,0,0,33,2016-09-26 10:15,울산광역시,울주군,웅촌면,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,기타,야외,쓰레기
33542,0,0,0,23190,2016-09-26 10:16,전라남도,목포시,산정동,"건축,구조물","담뱃불, 라이터불",촛불,부주의,"불씨,불꽃,화원방치","침구,직물류",커튼,주거,단독주택,단독주택
33543,0,0,0,52,2016-09-26 10:22,경기도,이천시,부발읍,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",기타,야외,쓰레기
33544,0,0,0,36,2016-09-26 10:35,경기도,용인시처인구,김량장동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,단독주택,다가구주택
33545,0,0,0,165,2016-09-26 10:37,경기도,고양시덕양구,지축동,임야,"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",임야,산불,국유림
33546,0,0,0,348,2016-09-26 10:40,대구광역시,달성군,논공읍,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,스티로폼,산업시설,공장시설,방직공업
33547,0,0,0,11,2016-09-26 11:02,부산광역시,금정구,서동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,단독주택,단독주택
33548,0,0,0,5,2016-09-26 11:27,대구광역시,동구,효목동,"건축,구조물","마찰, 전도, 복사","기타(마찰,전도,복사)",부주의,음식물 조리중,기타,기타,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
33549,0,0,0,1166,2016-09-26 11:41,서울특별시,서대문구,연희동,"자동차,철도차량","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,"자동차,철도차량",자동차,화물자동차
33550,0,0,0,0,2016-09-26 12:17,경상남도,밀양시,상남면,임야,미상(발화원인),미상,미상,미상,"종이,목재,건초등",건초,임야,들불,기타 들불
33551,0,0,0,184,2016-09-26 12:18,경상남도,창원시 의창구,신월동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,기타(기계적요인),"전기,전자","기타(전기,전자)",주거,단독주택,다가구주택
33552,0,0,0,146,2016-09-26 12:26,서울특별시,동대문구,제기동,"건축,구조물","마찰, 전도, 복사","기타(마찰,전도,복사)",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
33553,0,1,1,2479,2016-09-26 12:27,부산광역시,부산진구,전포동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,튀김유,생활서비스,음식점,한식
33554,0,0,0,2750,2016-09-26 12:35,경상북도,청도군,화양읍,"자동차,철도차량",작동기기,전기적 아크(단락),기계적 요인,노후,"전기,전자","전기, 전자기기 기판","자동차,철도차량",농업기계,기타 농업기계
33555,0,0,0,165,2016-09-26 12:42,대전광역시,유성구,복용동,"자동차,철도차량",작동기기,"기기 전도,복사열",부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판","자동차,철도차량",자동차,화물자동차
33556,0,0,0,475,2016-09-26 13:00,전라남도,순천시,황전면,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",타이어,"자동차,철도차량",자동차,화물자동차
33557,0,0,0,110,2016-09-26 13:42,전라북도,군산시,산북동,"자동차,철도차량","불꽃, 불티","용접, 절단, 연마",부주의,"불씨,불꽃,화원방치","자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)","자동차,철도차량",건설기계,기타 건설기계
33558,0,0,0,440,2016-09-26 13:42,서울특별시,강남구,역삼동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,주거,단독주택,다가구주택
33559,0,0,0,90,2016-09-26 13:53,인천광역시,남동구,구월동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",건초,기타,야외,공터
33560,0,0,0,4268,2016-09-26 14:24,전라남도,고흥군,동강면,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,정비불량,위험물등,기계유,"자동차,철도차량",자동차,화물자동차
33561,0,0,0,529,2016-09-26 14:32,인천광역시,남동구,고잔동,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,수동제어 실패,기타,기타,산업시설,공장시설,그 밖의 공업
33562,0,0,0,19,2016-09-26 14:41,전라남도,목포시,산정동,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,"침구,직물류",의류,주거,단독주택,다가구주택
33563,0,0,0,180,2016-09-26 14:49,경기도,군포시,당동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,생활서비스,일상서비스,문방구
33564,0,0,0,1612,2016-09-26 15:27,부산광역시,연제구,거제동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판",주거,공동주택,아파트
33565,0,0,0,295,2016-09-26 15:32,울산광역시,울주군,청량면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"누전,지락","전기,전자",전선피복,생활서비스,일상서비스,이미용실
33566,0,0,0,330,2016-09-26 15:36,충청북도,증평군,증평읍,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,"자동차,철도차량",자동차,화물자동차
33567,0,0,0,49,2016-09-26 16:04,서울특별시,금천구,독산동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,다세대주택
33568,0,0,0,33,2016-09-26 16:05,서울특별시,송파구,가락동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
33569,0,0,0,445,2016-09-26 16:11,충청남도,천안시서북구,직산읍,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,산업시설,공장시설,금속기계 및 기구공업
33570,0,4,4,26741,2016-09-26 16:59,인천광역시,부평구,부평동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,음식물 조리중,식품,튀김유,생활서비스,음식점,일반주점
33571,0,0,0,24696,2016-09-26 17:21,충청남도,보령시,청소면,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치",미상,미상,주거,단독주택,단독주택
33572,0,0,0,0,2016-09-26 17:27,경기도,하남시,감북동,기타(쓰레기 화재등),"불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)",기타,야외,기타야외
33573,0,0,0,159,2016-09-26 17:45,전라북도,남원시,화정동,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",기타,야외,공터
33574,0,0,0,25671,2016-09-26 17:52,전라북도,진안군,정천면,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,미확인단락,합성수지,스티로폼,주거,단독주택,단독주택
33575,0,0,0,8712,2016-09-26 18:47,경상남도,양산시,상북면,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)","자동차,철도차량",건설기계,기타 건설기계
33576,0,0,0,158,2016-09-26 18:55,서울특별시,강남구,논현동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,기타(부주의),합성수지,기타(합성수지),주거,단독주택,다가구주택
33577,0,0,0,0,2016-09-26 19:08,강원도,정선군,여량면,기타(쓰레기 화재등),작동기기,"불꽃, 스파크, 정전기",기계적 요인,노후,합성수지,"플라스틱, PVC, 비닐, 장판",기타,야외,기타야외
33578,0,0,0,50,2016-09-26 19:49,서울특별시,도봉구,방학동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,생활서비스,일상서비스,문방구
33579,0,0,0,285,2016-09-26 19:54,울산광역시,북구,신천동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자","콘센트, 스위치류",주거,공동주택,아파트
33580,0,0,0,35,2016-09-26 20:03,서울특별시,강동구,성내동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
33581,1,1,2,3636,2016-09-26 20:06,서울특별시,도봉구,창동,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,"침구,직물류","이불(베개,시트)",주거,공동주택,아파트
33582,0,0,0,11,2016-09-26 20:34,서울특별시,노원구,공릉동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,주거,단독주택,단독주택
33583,0,0,0,11809,2016-09-26 20:36,서울특별시,중랑구,신내동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,"과열, 과부하","전기,전자",전자기기 부속품,"판매,업무시설",판매시설,기타 판매시설
33584,0,0,0,472,2016-09-26 20:39,서울특별시,동대문구,이문동,"건축,구조물",화학적 발화열,화학반응열,화학적 요인,자연발화,식품,튀김유,주거,단독주택,단독주택
33585,0,0,0,55,2016-09-26 20:44,서울특별시,영등포구,대림동,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,음식물 조리중,기타,기타,주거,공동주택,연립주택
33586,0,0,0,3175,2016-09-26 20:44,서울특별시,송파구,방이동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,"판매,업무시설",일반업무,일반빌딩
33587,0,0,0,3410,2016-09-26 20:45,인천광역시,남동구,남촌동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,"오일,연료누설",위험물등,기계유,산업시설,공장시설,금속기계 및 기구공업
33588,0,0,0,25,2016-09-26 20:55,충청북도,음성군,삼성면,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",기계적 요인,"과열, 과부하",합성수지,스티로폼,산업시설,공장시설,그 밖의 공업
33589,0,0,0,249,2016-09-26 21:02,전라남도,고흥군,고흥읍,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,위험물등,경유,기타서비스,기타건축물,기타 건축물
33590,0,0,0,6860,2016-09-26 21:28,전라북도,전주시덕진구,덕진동1가,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,음식물 조리중,식품,음식물,생활서비스,음식점,호프집
33591,0,0,0,72,2016-09-26 21:29,경기도,고양시일산동구,마두동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,"판매,업무시설",판매시설,상점가
33592,0,0,0,6,2016-09-26 21:47,부산광역시,수영구,광안동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,주상복합아파트
33593,0,0,0,2332,2016-09-26 22:02,경기도,가평군,가평읍,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",기계적 요인,"과열, 과부하",미상,미상,산업시설,동식물시설,계사
33594,0,0,0,33917,2016-09-26 22:03,경상북도,포항시북구,청하면,"건축,구조물",미상(발화원인),미상,미상,미상,"전기,전자","기타(전기,전자)",생활서비스,음식점,기타 음식점
33595,0,0,0,316,2016-09-26 22:20,서울특별시,강동구,고덕동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,운수자동차시설,자동차시설,주차장
