화재발생년월일,시도,시군구,화재유형,발화열원대분류,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,인명피해(명)소계,사망,부상,재산피해소계,장소대분류,장소중분류,장소소분류
2021-08-24 15:01,전라남도,신안군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,2567,산업시설,창고시설,"창고, 물품저장소"
2021-08-24 15:25,경상남도,밀양시,"자동차,철도차량",미상,미상,미상,미상,"자동차,철도차량,선박,항공기",전기배선,0,0,0,1485,"자동차,철도차량",자동차,승용자동차
2021-08-24 15:39,전라남도,영광군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","전기, 전자기기 케이스",0,0,0,516,기타서비스,기타건축물,기타 건축물
2021-08-24 16:02,대전광역시,서구,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화의심,방화의심,쓰레기류,기타 쓰레기,0,0,0,190,주거,단독주택,다가구주택
2021-08-24 16:13,경상북도,상주시,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",타이어,1,0,1,880,"자동차,철도차량",자동차,화물자동차
2021-08-24 16:16,경상남도,진주시,"건축,구조물",작동기기,전기적 아크(단락),부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자","콘센트, 스위치류",0,0,0,1119,기타서비스,기타건축물,기타 건축물
2021-08-24 16:23,경상북도,성주군,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",자연적인 요인,자연적 재해,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,647,산업시설,창고시설,"창고, 물품저장소"
2021-08-24 16:29,서울특별시,은평구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자","기타(전기,전자)",1,0,1,121,주거,공동주택,다세대주택
2021-08-24 16:31,경기도,부천시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",전기적 요인,기타(전기적요인),"전기,전자","기타(전기,전자)",0,0,0,1063,주거,공동주택,아파트
2021-08-24 16:38,경기도,김포시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기타,기타,기타,기타,0,0,0,358,주거,단독주택,다가구주택
2021-08-24 16:57,광주광역시,광산구,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치",기타,기타,0,0,0,495,산업시설,공장시설,금속기계 및 기구공업
2021-08-24 17:09,전라남도,여수시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자",전선피복,0,0,0,801,주거,공동주택,아파트
2021-08-24 17:29,광주광역시,서구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의",기타,기타,0,0,0,337,생활서비스,음식점,한식
2021-08-24 17:34,광주광역시,북구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,103,주거,공동주택,아파트
2021-08-24 17:37,경상남도,거창군,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,기타(부주의),"종이,목재,건초등",나무,0,0,0,2060,주거,단독주택,단독주택
2021-08-24 18:37,대구광역시,서구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,0,0,0,8185,주거,공동주택,아파트
2021-08-24 19:11,대구광역시,남구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,6869,기타서비스,기타건축물,기타 건축물
2021-08-24 19:23,제주특별자치도,제주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,가구,"옷장, 책장 등",0,0,0,12306,"판매,업무시설",일반업무,기타 일반업무시설
2021-08-24 19:27,서울특별시,금천구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","콘센트, 스위치류",0,0,0,36,주거,단독주택,단독주택
2021-08-24 19:40,경기도,남양주시,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,59,기타,야외,기타야외
2021-08-24 19:43,대구광역시,달서구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,기타,기타,0,0,0,473,주거,공동주택,아파트
2021-08-24 20:11,서울특별시,관악구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,11,주거,단독주택,다중주택
2021-08-24 20:24,전라북도,익산시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,84,산업시설,동식물시설,우사
2021-08-24 20:54,경기도,김포시,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,기타(기계적요인),"종이,목재,건초등",톱밥,0,0,0,811,산업시설,공장시설,제재 및 목공업
2021-08-24 21:09,충청남도,아산시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자","기타(전기,전자)",0,0,0,915,산업시설,공장시설,금속기계 및 기구공업
2021-08-24 21:38,대구광역시,남구,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,"과열, 과부하","전기,전자",전선피복,0,0,0,4128,주거,공동주택,아파트
2021-08-24 22:24,부산광역시,중구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"누전,지락",식품,기타(식품),0,0,0,146,생활서비스,음식점,한식
2021-08-24 22:37,경기도,수원시영통구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,231,교육시설,"연구,학원",예체능학원
2021-08-24 22:47,서울특별시,강동구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,55,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2021-08-25 00:00,경기도,성남시분당구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,1185,"판매,업무시설",판매시설,상점가
2021-08-25 00:16,경기도,안양시만안구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","기타(전기,전자)",0,0,0,70,산업시설,공장시설,그 밖의 공업
2021-08-25 00:48,대구광역시,중구,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",부주의,"기기(전기, 기계 등) 사용.설치부주의","종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,333,"자동차,철도차량",자동차,오토바이
2021-08-25 00:54,서울특별시,성북구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,20,기타서비스,기타건축물,기타 건축물
2021-08-25 00:55,경기도,부천시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,101676,생활서비스,일상서비스,문방구
2021-08-25 01:12,충청남도,공주시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",전기적 요인,미확인단락,"전기,전자",전자기기 부속품,0,0,0,3344,주거,단독주택,기타 단독주택
2021-08-25 01:18,서울특별시,동대문구,"건축,구조물",미상,미상,미상,미상,"종이,목재,건초등",종이,0,0,0,1087,생활서비스,일상서비스,"귀,손톱등 케어방"
2021-08-25 01:30,경상남도,함양군,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,6269,주거,단독주택,단독주택
2021-08-25 02:17,경상남도,김해시,"건축,구조물",작동기기,전기적 아크(단락),부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자","전기, 전자기기 내부배선",0,0,0,42273,주거,단독주택,단독주택
2021-08-25 04:31,경기도,파주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,24088,"판매,업무시설",숙박시설,펜션
2021-08-25 04:32,경기도,화성시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,층간단락,"전기,전자","작동장치(모터, 히터, 램프 등)",0,0,0,46356,산업시설,창고시설,"창고, 물품저장소"
2021-08-25 04:36,부산광역시,북구,"건축,구조물",미상,미상,미상,미상,"전기,전자","기타(전기,전자)",0,0,0,531,주거,공동주택,아파트
2021-08-25 05:05,경상남도,고성군,기타(쓰레기 화재등),작동기기,전기적 아크(단락),자연적인 요인,자연적 재해,"전기,전자",전선피복,0,0,0,0,기타,야외,기타야외
2021-08-25 06:22,광주광역시,광산구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,99,생활서비스,음식점,제과점
2021-08-25 07:13,서울특별시,양천구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,392,주거,단독주택,다가구주택
2021-08-25 08:16,경상북도,구미시,기타(쓰레기 화재등),작동기기,"불꽃, 스파크, 정전기",전기적 요인,절연열화에 의한 단락,기타,기타,0,0,0,110,기타,야외,기타야외
2021-08-25 08:24,경상북도,경주시,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",기타,기타,0,0,0,579,산업시설,공장시설,금속기계 및 기구공업
2021-08-25 08:42,부산광역시,기장군,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치",위험물등,기타 제4류 위험물,0,0,0,962,기타,야외,공터
2021-08-25 09:12,강원도,인제군,"건축,구조물",미상,미상,가스누출(폭발),가스누출(폭발),가연성가스,프로판가스,1,0,1,821,산업시설,창고시설,"창고, 물품저장소"
2021-08-25 09:24,부산광역시,사하구,"선박,항공기",작동기기,"불꽃, 스파크, 정전기",부주의,"용접, 절단, 연마",합성수지,우레탄,0,0,0,96,"선박,항공기",선박,외항선
2021-08-25 09:26,서울특별시,노원구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,30,주거,공동주택,아파트
2021-08-25 09:43,경기도,안성시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"자동차,철도차량,선박,항공기",전기배선,1,0,1,11000,"자동차,철도차량",자동차,화물자동차
2021-08-25 09:47,대구광역시,남구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,302,생활서비스,일상서비스,기타 일상서비스
2021-08-25 10:05,전라북도,익산시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",위험물등,기계유,0,0,0,2750,"자동차,철도차량",건설기계,굴삭기
2021-08-25 10:10,강원도,동해시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","전기, 전자기기 케이스",0,0,0,1939,주거,공동주택,아파트
2021-08-25 10:26,울산광역시,남구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,1,주거,단독주택,다가구주택
2021-08-25 10:30,서울특별시,강남구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,45,기타,야외,쓰레기
2021-08-25 10:35,경기도,여주시,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,44,기타,야외,기타야외
2021-08-25 10:40,경기도,고양시일산서구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",전기적 요인,과부하/과전류,"전기,전자",전선피복,0,0,0,302,주거,공동주택,아파트
2021-08-25 10:47,충청남도,천안시동남구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,32055,생활서비스,음식점,"커피숍,다방,카페"
2021-08-25 11:01,경상북도,포항시북구,"자동차,철도차량",작동기기,전기적 아크(단락),기계적 요인,정비불량,"자동차,철도차량,선박,항공기",전기배선,0,0,0,550,"자동차,철도차량",자동차,승용자동차
2021-08-25 11:03,충청남도,당진시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,3140,주거,공동주택,아파트
2021-08-25 11:07,충청남도,서산시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,0,0,0,174,교육시설,"연구,학원",일반학원
2021-08-25 11:12,서울특별시,서대문구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,0,0,0,5,주거,단독주택,단독주택
2021-08-25 11:12,대구광역시,달서구,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",기타,기타,0,0,0,594,"자동차,철도차량",자동차,오토바이
2021-08-25 11:32,충청남도,천안시동남구,"자동차,철도차량",미상,미상,미상,미상,미상,미상,0,0,0,59444,"자동차,철도차량",건설기계,덤프트럭
2021-08-25 11:40,경상남도,양산시,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,정비불량,쓰레기류,분진,0,0,0,193,생활서비스,일상서비스,일반상점
2021-08-25 11:53,경기도,이천시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,층간단락,"전기,전자",전자기기 부속품,0,0,0,1413,기타서비스,기타건축물,기타 건축물
2021-08-25 12:18,서울특별시,광진구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,0,0,0,17341,주거,공동주택,아파트
2021-08-25 12:19,충청남도,천안시서북구,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하",합성수지,기타(합성수지),0,0,0,41,주거,단독주택,단독주택
2021-08-25 12:38,전라북도,남원시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,트래킹에 의한 단락,"전기,전자","콘센트, 스위치류",0,0,0,3378,주거,공동주택,기타 공동주택
2021-08-25 12:48,울산광역시,남구,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",전기적 요인,접촉불량에 의한 단락,"자동차,철도차량,선박,항공기",전기배선,0,0,0,330,"자동차,철도차량",자동차,소형 승합차
2021-08-25 13:07,충청남도,태안군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","콘센트, 스위치류",0,0,0,203,기타서비스,기타건축물,기타 건축물
2021-08-25 13:19,경상북도,예천군,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,121,기타,야외,기타야외
2021-08-25 13:28,광주광역시,광산구,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"불씨,불꽃,화원방치",쓰레기류,분진,0,0,0,2884,산업시설,공장시설,금속기계 및 기구공업
2021-08-25 13:59,강원도,삼척시,기타(쓰레기 화재등),"불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",기타,기타,0,0,0,0,기타,야외,기타야외
2021-08-25 14:00,전라남도,나주시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,23793,주거,단독주택,단독주택
2021-08-25 14:13,전라북도,임실군,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,550,기타,야외,기타야외
2021-08-25 14:16,경상남도,양산시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),"전기,전자",전선피복,0,0,0,9699,생활서비스,오락시설,PC방(인터넷게임제공업)
2021-08-25 14:32,경상남도,거제시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,기타(기계적요인),"자동차,철도차량,선박,항공기",방음재,0,0,0,5940,"자동차,철도차량",자동차,승용자동차
2021-08-25 14:44,대전광역시,대덕구,"자동차,철도차량","마찰, 전도, 복사","기타(마찰,전도,복사)",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",타이어,0,0,0,1210,"자동차,철도차량",자동차,화물자동차
2021-08-25 14:46,대전광역시,대덕구,"건축,구조물","담뱃불, 라이터불",촛불,부주의,가연물 근접방치,기타,기타,0,0,0,180,생활서비스,일상서비스,기타 일상서비스
2021-08-25 14:48,경상북도,문경시,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",전기적 요인,"압착,손상에 의한 단락",기타,기타,0,0,0,51,기타,야외,기타야외
2021-08-25 15:15,경기도,화성시,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",부주의,불장난,합성수지,합성고무(타이어),0,0,0,235,주거,공동주택,아파트
2021-08-25 15:17,강원도,춘천시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,16,주거,단독주택,단독주택
2021-08-25 15:23,서울특별시,노원구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,138,생활서비스,일상서비스,기타 일상서비스
2021-08-25 15:28,경상남도,거제시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,3364,주거,단독주택,단독주택
2021-08-25 15:39,대전광역시,서구,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,1056,"자동차,철도차량",자동차,오토바이
2021-08-25 15:39,경기도,양평군,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,가연물 근접방치,미상,미상,0,0,0,2722,"판매,업무시설",숙박시설,여관
2021-08-25 15:42,경기도,의정부시,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,기타(합성수지),0,0,0,280,주거,공동주택,아파트
2021-08-25 15:54,전라남도,구례군,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,튀김유,1,0,1,726,생활서비스,음식점,중식
2021-08-25 15:54,부산광역시,기장군,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,0,주거,공동주택,아파트
2021-08-25 16:00,경기도,수원시영통구,"자동차,철도차량",미상,미상,교통사고,교통사고,"자동차,철도차량,선박,항공기",전기배선,0,0,0,1728,"자동차,철도차량",자동차,승용자동차
2021-08-25 16:01,서울특별시,동대문구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 기판",0,0,0,110,주거,공동주택,아파트
2021-08-25 16:07,경기도,화성시,"건축,구조물",화학적 발화열,발효열,화학적 요인,자연발화,"종이,목재,건초등",톱밥,0,0,0,1386,산업시설,위생시설,폐기물재활용시설
2021-08-25 16:07,울산광역시,남구,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,394,산업시설,공장시설,금속기계 및 기구공업
2021-08-25 17:25,경상남도,창원시 진해구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,22322,주거,단독주택,단독주택
2021-08-25 17:35,부산광역시,동래구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,빨래삶기,"침구,직물류","행주, 기름걸레",0,0,0,0,주거,공동주택,아파트
2021-08-25 17:39,서울특별시,도봉구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,25,"판매,업무시설",일반업무,금융기관(농협 등)
2021-08-25 17:47,부산광역시,중구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,121,주거,단독주택,다가구주택
2021-08-25 17:53,전라북도,장수군,"건축,구조물",미상,미상,미상,미상,미상,미상,2,0,2,26318,주거,기타주택,기타 주택
2021-08-25 18:07,부산광역시,부산진구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,13219,주거,단독주택,단독주택
2021-08-25 18:12,부산광역시,해운대구,"자동차,철도차량",미상,미상,미상,미상,미상,미상,0,0,0,3080,"자동차,철도차량",자동차,승용자동차
2021-08-25 18:29,경기도,성남시중원구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,반단선,"전기,전자",전선피복,0,0,0,291,주거,단독주택,다가구주택
2021-08-25 18:33,부산광역시,수영구,"건축,구조물",자연적 발화열,낙뢰,자연적인 요인,자연적 재해,미상,미상,0,0,0,550,생활서비스,음식점,한식
2021-08-25 18:37,전라남도,순천시,"건축,구조물",화학적 발화열,발효열,화학적 요인,자연발화,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,0,산업시설,공장시설,그 밖의 공업
2021-08-25 18:45,서울특별시,강남구,"건축,구조물",미상,미상,미상,미상,"침구,직물류",의류,0,0,0,487,"판매,업무시설",일반업무,일반빌딩
2021-08-25 19:11,대전광역시,중구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,0,0,0,149,주거,공동주택,아파트
2021-08-25 19:16,경기도,양평군,"자동차,철도차량",화학적 발화열,화학반응열,화학적 요인,혼촉발화,"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)",0,0,0,440,"자동차,철도차량",자동차,화물자동차
2021-08-25 19:16,대구광역시,서구,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)",0,0,0,217,"자동차,철도차량",자동차,승용자동차
2021-08-25 19:19,경기도,화성시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락",기타,기타,0,0,0,900,주거,단독주택,단독주택
2021-08-25 19:22,경기도,하남시,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,357,기타,도로,가로등
2021-08-25 19:25,대구광역시,수성구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,99,"판매,업무시설",일반업무,오피스텔
2021-08-25 19:34,서울특별시,성동구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,46,생활서비스,일상서비스,기타 일상서비스
2021-08-25 20:01,부산광역시,남구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,220,주거,단독주택,다가구주택
2021-08-25 20:15,경기도,시흥시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,튀김유,0,0,0,71550,산업시설,공장시설,금속기계 및 기구공업
2021-08-25 20:25,경기도,고양시덕양구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,576,주거,공동주택,아파트
2021-08-25 20:39,경기도,성남시분당구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,7187,"의료,복지시설",의료시설,병원
2021-08-25 20:49,서울특별시,강남구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,471,"판매,업무시설",일반업무,일반빌딩
2021-08-25 21:02,인천광역시,강화군,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,기타(기계적요인),"전기,전자","기타(전기,전자)",0,0,0,5692,산업시설,발전시설,변전소
2021-08-25 21:08,광주광역시,북구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,1361,"의료,복지시설",노유자시설,어린이집
2021-08-25 21:19,충청북도,음성군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 기판",0,0,0,2678,산업시설,공장시설,식료품공업
2021-08-25 21:24,충청북도,진천군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,253,주거,단독주택,단독주택
2021-08-25 21:25,경상남도,창원시 진해구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,66,산업시설,공장시설,그 밖의 공업
2021-08-25 22:15,서울특별시,광진구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","전기, 전자기기 케이스",0,0,0,34,생활서비스,일상서비스,일반상점
2021-08-25 22:31,서울특별시,중구,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","전기,전자","전기, 전자기기 케이스",0,0,0,173,기타,야외,기타야외
2021-08-25 22:38,충청북도,진천군,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","전기,전자","전기, 전자기기 케이스",0,0,0,2307,기타서비스,기타건축물,기타 건축물
2021-08-25 23:03,대구광역시,북구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,튀김유,0,0,0,0,산업시설,창고시설,"창고, 물품저장소"
2021-08-25 23:24,경상남도,함안군,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",전기적 요인,기타(전기적요인),합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,2279,산업시설,공장시설,금속기계 및 기구공업
2021-08-25 23:25,경기도,안산시상록구,"자동차,철도차량",미상,미상,미상,미상,미상,미상,0,0,0,31295,"자동차,철도차량",자동차,화물자동차
2021-08-25 23:50,전라남도,강진군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,21125,운수자동차시설,자동차시설,기타 자동차시설
2021-08-25 23:56,부산광역시,남구,"건축,구조물",작동기기,전기적 아크(단락),자연적인 요인,자연적 재해,미상,미상,0,0,0,930,생활서비스,음식점,한식
2021-08-26 00:21,경기도,포천시,"건축,구조물",화학적 발화열,화학반응열,화학적 요인,자연발화,"종이,목재,건초등",종이,0,0,0,2564,주거,기타주택,컨테이너(주거용)
2021-08-26 01:11,경기도,안산시단원구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,1169,"판매,업무시설",판매시설,기타 판매시설
2021-08-26 01:43,경기도,광명시,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,42,기타,야외,기타야외
2021-08-26 01:58,부산광역시,부산진구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,20938,주거,단독주택,단독주택
2021-08-26 02:33,경기도,용인시기흥구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락",쓰레기류,재활용,0,0,0,4359,산업시설,위생시설,폐기물재활용시설
2021-08-26 02:36,경상북도,경주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,4505,산업시설,창고시설,기타 창고
2021-08-26 02:47,경상북도,영덕군,"자동차,철도차량",미상,미상,미상,미상,"자동차,철도차량,선박,항공기","경유(자동차,철도)",0,0,0,2200,"자동차,철도차량",건설기계,기타 건설기계
2021-08-26 02:54,경상북도,봉화군,"건축,구조물",기타,기타,부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자",전선피복,0,0,0,12,산업시설,창고시설,"냉장, 냉동창고"
