연번,사망,부상,인명피해(명)소계,재산피해소계,화재발생년월일,시도,시군구,읍면동,화재유형,발화열원,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,장소대분류,장소중분류,장소소분류
33446,0,0,0,116,2015-09-20 09:11,경기도,시흥시,정왕동,기타(쓰레기 화재등),작동기기,"기기 전도,복사열",기계적 요인,정비불량,쓰레기류,분진,기타,야외,기타야외
33447,0,0,0,309,2015-09-20 09:13,전라북도,전주시완산구,고사동,"건축,구조물",미상(발화원인),미상,미상,미상,"종이,목재,건초등","목재, 합판",생활서비스,음식점,"치킨,족발"
33448,0,0,0,80,2015-09-20 09:27,울산광역시,동구,방어동,기타(쓰레기 화재등),"불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",기타,기타,기타,야외,기타야외
33449,0,0,0,2313,2015-09-20 09:43,경상남도,진주시,수곡면,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,가연물 근접방치,"종이,목재,건초등","목재, 합판",주거,단독주택,단독주택
33450,0,0,0,245,2015-09-20 09:47,경상남도,창원시 의창구,팔용동,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","전기,전자","전기, 전자기기 케이스","판매,업무시설",숙박시설,모텔
33451,0,1,1,9238,2015-09-20 10:22,충청남도,태안군,고남면,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,산업시설,창고시설,기타 창고
33452,0,0,0,235,2015-09-20 10:30,서울특별시,관악구,신림동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,반단선,"종이,목재,건초등",종이,생활서비스,위락시설,유흥주점
33453,0,0,0,1266,2015-09-20 10:33,충청북도,음성군,삼성면,"건축,구조물",작동기기,기타(작동기기),부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
33454,0,0,0,0,2015-09-20 10:50,충청남도,청양군,대치면,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",임야,들불,기타 들불
33455,0,0,0,10669,2015-09-20 10:51,경기도,양평군,서종면,"건축,구조물",작동기기,"기기 전도,복사열",부주의,"용접, 절단, 연마",합성수지,스티로폼,산업시설,창고시설,기타 창고
33456,0,0,0,1180,2015-09-20 11:11,인천광역시,옹진군,자월면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,"판매,업무시설",숙박시설,펜션
33457,0,0,0,30,2015-09-20 11:13,대전광역시,대덕구,중리동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,단독주택,다가구주택
33458,0,0,0,0,2015-09-20 11:15,강원도,삼척시,근덕면,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
33459,0,0,0,16354,2015-09-20 11:27,충청북도,청주시흥덕구,지동동,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화의심,방화의심,"침구,직물류","기타(침구,직물류)",산업시설,공장시설,"전기, 전자공업"
33460,0,0,0,550,2015-09-20 11:30,전라북도,부안군,백산면,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림
33461,0,0,0,0,2015-09-20 11:37,경상북도,예천군,감천면,임야,"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림
33462,0,0,0,1029,2015-09-20 11:41,경상남도,진주시,평거동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,주거,공동주택,아파트
33463,0,0,0,0,2015-09-20 11:42,전라남도,무안군,몽탄면,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,"논,임야태우기","종이,목재,건초등","풀, 나뭇잎",임야,들불,논밭두렁
33464,0,0,0,0,2015-09-20 11:49,경기도,안산시상록구,사동,기타(쓰레기 화재등),"마찰, 전도, 복사","화염 전도,복사열",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",나무,기타,야외,기타야외
33465,0,0,0,315,2015-09-20 11:52,전라남도,영암군,삼호읍,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,기타,야외,기타야외
33466,0,2,2,49249,2015-09-20 11:55,경상북도,안동시,남선면,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,"침구,직물류","이불(베개,시트)",주거,공동주택,아파트
33467,0,0,0,125,2015-09-20 12:07,서울특별시,양천구,목동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,튀김유,"판매,업무시설",일반업무,오피스텔
33468,0,0,0,0,2015-09-20 12:08,대구광역시,달서구,도원동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,빨래삶기,"침구,직물류","기타(침구,직물류)",주거,공동주택,아파트
33469,0,0,0,0,2015-09-20 12:19,인천광역시,부평구,청천동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
33470,0,0,0,70,2015-09-20 12:20,충청남도,공주시,신관동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전자기기 부속품,생활서비스,음식점,한식
33471,0,0,0,0,2015-09-20 12:25,충청남도,부여군,부여읍,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등",건초,기타,야외,기타야외
33472,0,0,0,0,2015-09-20 12:34,대전광역시,대덕구,상서동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,기타,기타,기타,야외,쓰레기
33473,0,0,0,15,2015-09-20 12:44,서울특별시,마포구,합정동,"건축,구조물",기타(발화원인),기타,부주의,음식물 조리중,식품,음식물,주거,공동주택,다세대주택
33474,0,0,0,0,2015-09-20 13:06,경기도,광명시,일직동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",건초,기타,야외,공터
33475,0,0,0,0,2015-09-20 13:15,대전광역시,서구,월평동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,빨래삶기,"침구,직물류","기타(침구,직물류)",주거,공동주택,아파트
33476,0,0,0,330,2015-09-20 13:15,전라남도,여수시,돌산읍,"선박,항공기","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,우레탄,"선박,항공기",선박,어선
33477,0,1,1,338,2015-09-20 13:16,서울특별시,동작구,상도동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,기타,야외,기타야외
33478,0,0,0,0,2015-09-20 13:30,전라북도,완주군,동상면,임야,"담뱃불, 라이터불",담뱃불,부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",임야,산불,국유림
33479,0,0,0,104,2015-09-20 13:55,전라남도,화순군,화순읍,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,기타,야외,기타야외
33480,0,0,0,690,2015-09-20 13:58,부산광역시,사상구,괘법동,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,생활서비스,위락시설,유흥주점
33481,0,0,0,2683,2015-09-20 13:58,경기도,용인시기흥구,청덕동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,주거,공동주택,아파트
33482,0,0,0,41,2015-09-20 13:59,광주광역시,북구,용봉동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","기타(종이,목재,건초등)",생활서비스,음식점,한식
33483,0,0,0,0,2015-09-20 14:05,전라남도,무안군,몽탄면,임야,"담뱃불, 라이터불","라이터불, 성냥불",부주의,기타(부주의),"종이,목재,건초등",잔디,임야,들불,묘지
33484,0,0,0,1399,2015-09-20 14:11,세종특별자치시,세종,조치원읍,"건축,구조물",미상(발화원인),미상,미상,미상,"종이,목재,건초등",종이,생활서비스,음식점,한식
33485,0,0,0,0,2015-09-20 14:18,전라남도,광양시,봉강면,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","목재, 합판",기타,야외,쓰레기
33486,0,0,0,2915,2015-09-20 14:29,인천광역시,강화군,삼산면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전선피복,주거,단독주택,단독주택
33487,0,0,0,2512,2015-09-20 14:56,경상남도,사천시,동동,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,"종이,목재,건초등","목재, 합판",주거,단독주택,단독주택
33488,0,0,0,605,2015-09-20 14:59,경기도,광주시,목현동,임야,"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",임야,산불,공유림
33489,0,0,0,4392,2015-09-20 15:06,인천광역시,남동구,간석동,"건축,구조물",미상(발화원인),미상,방화의심,방화의심,미상,미상,생활서비스,일상서비스,부동산 중개업소
33490,0,0,0,110,2015-09-20 15:08,강원도,원주시,문막읍,"자동차,철도차량","마찰, 전도, 복사","화염 전도,복사열",기계적 요인,"오일,연료누설",위험물등,기타(위험물등),"자동차,철도차량",자동차,승용자동차
33491,0,0,0,0,2015-09-20 15:11,충청남도,부여군,부여읍,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등",건초,기타,야외,기타야외
33492,0,0,0,0,2015-09-20 15:13,전라남도,강진군,도암면,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",기타,야외,기타야외
33493,0,0,0,2405,2015-09-20 15:15,충청북도,옥천군,옥천읍,임야,미상(발화원인),미상,미상,미상,미상,미상,임야,산불,사유림
33494,0,0,0,7850,2015-09-20 15:32,인천광역시,연수구,옥련동,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,"자동차,철도차량",자동차,승용자동차
33495,0,0,0,1375,2015-09-20 15:39,경기도,평택시,포승읍,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",교통사고,교통사고,"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)","자동차,철도차량",자동차,승용자동차
33496,0,0,0,1100,2015-09-20 15:46,전라북도,고창군,고수면,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등",잔디,임야,들불,묘지
33497,0,0,0,856,2015-09-20 16:00,경기도,광명시,노온사동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,기타서비스,기타건축물,포장마차
33498,0,0,0,141666,2015-09-20 16:05,경기도,여주시,가남읍,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"누전,지락",기타,기타,산업시설,공장시설,그 밖의 공업
33499,0,0,0,0,2015-09-20 16:18,경상북도,성주군,초전면,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",기타,야외,기타야외
33500,0,0,0,42,2015-09-20 16:23,서울특별시,성동구,용답동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,단독주택,다가구주택
33501,0,0,0,3300,2015-09-20 16:31,부산광역시,사상구,학장동,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)","자동차,철도차량",건설기계,굴삭기
33502,0,0,0,0,2015-09-20 16:41,제주특별자치도,서귀포시,남원읍,임야,"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",임야,들불,기타 들불
33503,0,0,0,1351,2015-09-20 16:53,부산광역시,동래구,온천동,"건축,구조물",미상(발화원인),미상,미상,미상,쓰레기류,쓰레기,주거,공동주택,아파트
33504,0,0,0,606,2015-09-20 17:14,광주광역시,북구,용두동,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",부주의,불장난,쓰레기류,쓰레기,생활서비스,일상서비스,일반상점
33505,0,0,0,1485,2015-09-20 17:14,경상북도,영주시,영주동,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,"플라스틱, PVC, 비닐, 장판",교육시설,학교,중학교
33506,0,0,0,21820,2015-09-20 17:18,전라남도,해남군,문내면,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,미상,미상,주거,단독주택,단독주택
33507,0,0,0,571,2015-09-20 17:37,경상남도,하동군,금남면,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,가연물 근접방치,"종이,목재,건초등",종이,산업시설,창고시설,기타 창고
33508,0,0,0,200,2015-09-20 17:40,서울특별시,노원구,하계동,"자동차,철도차량","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,"침구,직물류",카펫,"자동차,철도차량",자동차,화물자동차
33509,0,0,0,176,2015-09-20 17:51,인천광역시,계양구,작전동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,교육시설,"연구,학원",일반학원
33510,0,0,0,0,2015-09-20 18:05,전라북도,완주군,동상면,임야,"담뱃불, 라이터불",담뱃불,부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",임야,산불,국유림
33511,0,0,0,58,2015-09-20 18:09,서울특별시,은평구,대조동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,기타(전기적요인),"전기,전자",전자기기 부속품,생활서비스,위락시설,유흥주점
33512,0,0,0,0,2015-09-20 18:11,경상북도,예천군,유천면,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",기타,야외,볏짚
33513,0,0,0,658,2015-09-20 18:27,충청남도,태안군,근흥면,기타(쓰레기 화재등),작동기기,전기적 아크(단락),기타,기타,"전기,전자",전선피복,기타,야외,기타야외
33514,0,0,0,650,2015-09-20 18:37,경기도,수원시팔달구,인계동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,기타,야외,쓰레기
